n_estimators,max_depth,no_of_features,train_accuracy,test_accuracy,selected_features
1,1,11,0.6305,0.6071428571428571,"['oldpeak', 'cp', 'thal', 'restecg', 'chol', 'fbs', 'exang', 'ca', 'age', 'trestbps', 'slope']"
1,1,11,0.589,0.6071428571428571,"['age', 'trestbps', 'restecg', 'cp', 'thalach', 'thal', 'slope', 'exang', 'oldpeak', 'ca', 'fbs']"
1,1,11,0.6155,0.75,"['age', 'sex', 'fbs', 'slope', 'ca', 'exang', 'oldpeak', 'thal', 'chol', 'trestbps', 'restecg']"
1,1,11,0.6305,0.6071428571428571,"['ca', 'thalach', 'slope', 'restecg', 'thal', 'fbs', 'sex', 'cp', 'oldpeak', 'age', 'exang']"
1,1,12,0.597,0.5714285714285714,"['age', 'thal', 'ca', 'thalach', 'slope', 'oldpeak', 'trestbps', 'chol', 'sex', 'cp', 'fbs', 'restecg']"
1,1,12,0.6055,0.6071428571428571,"['chol', 'ca', 'restecg', 'thalach', 'fbs', 'cp', 'exang', 'slope', 'sex', 'thal', 'oldpeak', 'age']"
1,1,12,0.636,0.7142857142857143,"['trestbps', 'ca', 'restecg', 'cp', 'oldpeak', 'age', 'fbs', 'thal', 'thalach', 'chol', 'sex', 'exang']"
1,1,12,0.6305,0.6071428571428571,"['thalach', 'thal', 'fbs', 'age', 'exang', 'cp', 'chol', 'trestbps', 'slope', 'oldpeak', 'sex', 'ca']"
1,1,12,0.589,0.6071428571428571,"['slope', 'oldpeak', 'ca', 'trestbps', 'cp', 'thalach', 'thal', 'exang', 'chol', 'age', 'sex', 'restecg']"
1,1,12,0.636,0.7142857142857143,"['slope', 'oldpeak', 'thalach', 'trestbps', 'age', 'thal', 'chol', 'exang', 'cp', 'restecg', 'fbs', 'ca']"
1,1,12,0.6305,0.6071428571428571,"['age', 'sex', 'restecg', 'thal', 'slope', 'oldpeak', 'exang', 'chol', 'ca', 'fbs', 'cp', 'trestbps']"
1,1,12,0.6155,0.75,"['chol', 'slope', 'age', 'trestbps', 'ca', 'thalach', 'cp', 'restecg', 'sex', 'oldpeak', 'exang', 'fbs']"
1,1,12,0.6055,0.6071428571428571,"['oldpeak', 'trestbps', 'chol', 'ca', 'slope', 'sex', 'cp', 'restecg', 'thal', 'exang', 'thalach', 'age']"
1,1,12,0.636,0.7142857142857143,"['age', 'thal', 'slope', 'oldpeak', 'trestbps', 'fbs', 'restecg', 'cp', 'exang', 'thalach', 'ca', 'sex']"
1,1,12,0.636,0.7142857142857143,"['slope', 'oldpeak', 'thalach', 'chol', 'exang', 'fbs', 'thal', 'restecg', 'sex', 'cp', 'ca', 'age']"
1,1,12,0.6155,0.75,"['restecg', 'age', 'oldpeak', 'fbs', 'thalach', 'thal', 'cp', 'trestbps', 'sex', 'ca', 'slope', 'chol']"
1,1,12,0.597,0.5714285714285714,"['exang', 'thalach', 'cp', 'age', 'trestbps', 'oldpeak', 'restecg', 'fbs', 'slope', 'sex', 'chol', 'ca']"
1,1,12,0.6055,0.6071428571428571,"['age', 'restecg', 'thal', 'chol', 'fbs', 'ca', 'thalach', 'sex', 'trestbps', 'slope', 'cp', 'exang']"
1,1,12,0.5705,0.6785714285714286,"['ca', 'thalach', 'age', 'thal', 'oldpeak', 'cp', 'fbs', 'slope', 'exang', 'sex', 'trestbps', 'restecg']"
1,1,12,0.6305,0.6071428571428571,"['sex', 'thal', 'chol', 'thalach', 'slope', 'ca', 'restecg', 'trestbps', 'oldpeak', 'fbs', 'age', 'exang']"
1,1,12,0.6055,0.6071428571428571,"['thalach', 'age', 'sex', 'oldpeak', 'restecg', 'chol', 'cp', 'trestbps', 'exang', 'thal', 'ca', 'slope']"
1,1,12,0.6055,0.6071428571428571,"['thalach', 'ca', 'trestbps', 'fbs', 'sex', 'cp', 'chol', 'age', 'exang', 'thal', 'slope', 'restecg']"
1,1,12,0.5705,0.6785714285714286,"['fbs', 'trestbps', 'exang', 'thalach', 'sex', 'cp', 'ca', 'restecg', 'slope', 'age', 'thal', 'chol']"
1,1,12,0.597,0.5714285714285714,"['thal', 'chol', 'trestbps', 'thalach', 'fbs', 'oldpeak', 'age', 'slope', 'restecg', 'cp', 'exang', 'ca']"
1,1,13,0.597,0.5714285714285714,"['oldpeak', 'restecg', 'slope', 'ca', 'age', 'cp', 'sex', 'chol', 'fbs', 'thal', 'thalach', 'exang', 'trestbps']"
1,1,13,0.6305,0.6071428571428571,"['oldpeak', 'age', 'thal', 'thalach', 'restecg', 'chol', 'trestbps', 'exang', 'slope', 'cp', 'sex', 'fbs', 'ca']"
